state,county,statefips,countyfips,total_est,fed_est,has_fed_est,state_est,has_state_est,local_est,has_local_est,priv_est,has_priv_est,business_est,has_business_est,construction_est,has_construction_est,education_est,has_education_est,finance_est,has_finance_est,goods_est,has_goods_est,information_est,has_information_est,leisure_est,has_leisure_est,manufacturing_est,has_manufacturing_est,mining_est,has_mining_est,other_est,has_other_est,service_est,has_service_est,trade_est,has_trade_est,total_emp,fed_emp,has_fed_emp,state_emp,has_state_emp,local_emp,has_local_emp,priv_emp,has_priv_emp,business_emp,has_business_emp,construction_emp,has_construction_emp,education_emp,has_education_emp,finance_emp,has_finance_emp,goods_emp,has_goods_emp,information_emp,has_information_emp,leisure_emp,has_leisure_emp,manufacturing_emp,has_manufacturing_emp,mining_emp,has_mining_emp,other_emp,has_other_emp,service_emp,has_service_emp,trade_emp,has_trade_emp,total_wage,fed_wage,has_fed_wage,state_wage,has_state_wage,local_wage,has_local_wage,priv_wage,has_priv_wage,business_wage,has_business_wage,construction_wage,has_construction_wage,education_wage,has_education_wage,finance_wage,has_finance_wage,goods_wage,has_goods_wage,information_wage,has_information_wage,leisure_wage,has_leisure_wage,manufacturing_wage,has_manufacturing_wage,mining_wage,has_mining_wage,other_wage,has_other_wage,service_wage,has_service_wage,trade_wage,has_trade_wage,fed_ratio_e,has_fed_ratio_e,fed_ratio_w,has_fed_ratio_w,state_ratio_e,has_state_ratio_e,state_ratio_w,has_state_ratio_w,local_ratio_e,has_local_ratio_e,local_ratio_w,has_local_ratio_w,priv_ratio_e,has_priv_ratio_e,priv_ratio_w,has_priv_ratio_w,business_ratio_e,has_business_ratio_e,business_ratio_w,has_business_ratio_w,construction_ratio_e,has_construction_ratio_e,construction_ratio_w,has_construction_ratio_w,education_ratio_e,has_education_ratio_e,education_ratio_w,has_education_ratio_w,finance_ratio_e,has_finance_ratio_e,finance_ratio_w,has_finance_ratio_w,goods_ratio_e,has_goods_ratio_e,goods_ratio_w,has_goods_ratio_w,information_ratio_e,has_information_ratio_e,information_ratio_w,has_information_ratio_w,leisure_ratio_e,has_leisure_ratio_e,leisure_ratio_w,has_leisure_ratio_w,manufacturing_ratio_e,has_manufacturing_ratio_e,manufacturing_ratio_w,has_manufacturing_ratio_w,mining_ratio_e,has_mining_ratio_e,mining_ratio_w,has_mining_ratio_w,other_ratio_e,has_other_ratio_e,other_ratio_w,has_other_ratio_w,service_ratio_e,has_service_ratio_e,service_ratio_w,has_service_ratio_w,trade_ratio_e,has_trade_ratio_e,trade_ratio_w,has_trade_ratio_w
 Kentucky,Wolfe County,21,21237,4.6634393,2.0794415,1,2.3978953,1,2.0794415,1,4.3694477,1,0,0,0,0,1.7917595,1,0,0,2.6390574,1,0,0,1.6094379,1,1.9459101,1,0,0,1.3862944,1,4.1743875,1,3.8066626,1,6.7557688,3.6635616,1,4.1271343,1,5.556828,1,6.212606,1,0,0,0,0,4.0073333,1,0,0,5.1416636,1,0,0,3.713572,1,4.8903489,1,0,0,2.1972246,1,5.7960577,1,5.3033047,1,9.5559845,10.071372,1,9.9014359,1,9.6252279,1,9.4040966,1,0,0,0,0,9.2223673,1,0,0,9.4649048,1,0,0,8.6767578,1,9.419385,1,0,0,9.0215979,1,9.3710127,1,9.4834929,1,1.53,1,2,1,1.98,1,2.53,1,3.0999999,1,3.3199999,1,.69,1,.61000001,1,0,0,0,0,0,0,0,0,.64999998,1,.47999999,1,0,0,0,0,.87,1,.69,1,0,0,0,0,.55000001,1,.52999997,1,.94,1,.69,1,0,0,0,0,.33000001,1,.28,1,.63,1,.56999999,1,1.13,1,1.17,1
 Kentucky,Woodford County,21,21239,6.2728772,2.1972246,1,2.8332133,1,2.4849067,1,6.1984787,1,4.0775375,1,4.1588831,1,3.5263605,1,3.5553482,1,4.8520303,1,1.9459101,1,3.6888795,1,2.9957323,1,3.7841897,1,4.3438053,1,5.8971539,1,4.7273879,1,9.0432224,3.8066626,1,4.0604429,1,6.4297194,1,8.9538984,1,5.9635792,1,5.602119,1,6.4216223,1,5.4510384,1,8.4565935,1,4.0430512,1,6.1180973,1,8.1789198,1,6.7684932,1,5.5134287,1,8.0169773,1,6.9431224,1,9.9211311,10.205442,1,9.7865038,1,9.7959023,1,9.9295454,1,9.8693104,1,9.5898037,1,9.663516,1,9.845541,1,10.088099,1,9.7870665,1,9.1699352,1,10.187538,1,9.7222052,1,9.5559845,1,9.6193323,1,9.5919905,1,.18000001,1,.19,1,.19,1,.15000001,1,.75,1,.66000003,1,1.09,1,1.12,1,.47999999,1,.38999999,1,.67000002,1,.43000001,1,.74000001,1,.58999997,1,.44,1,.34,1,2.4400001,1,2.5,1,.25999999,1,.17,1,.62,1,.68000001,1,2.5699999,1,2.8299999,1,6.4099998,1,5.4400001,1,.92000002,1,.95999998,1,.58999997,1,.47,1,.58999997,1,.47,1
 Louisiana,Acadia Parish,22,22001,6.8469429,2.7725887,1,2.9957323,1,4.2195077,1,6.7310181,1,4.2195077,1,4.2046928,1,4.2046928,1,4.3438053,1,5.0875964,1,2.1972246,1,4.0253515,1,4.0073333,1,3.6888795,1,4.4659081,1,6.5161929,1,5.7430034,1,9.3933287,5.0498562,1,6.5424719,1,7.6265702,1,9.1166887,1,6.2614918,1,6.1355648,1,6.872128,1,6.2822666,1,7.9959803,1,4.7706847,1,6.09131,1,7.5218592,1,6.4892049,1,5.8051348,1,8.7220917,1,8.0774469,1,9.628458,10.147452,1,9.7742901,1,9.4967213,1,9.6327286,1,9.9363899,1,9.5900087,1,9.5030098,1,9.7464828,1,9.7386131,1,9.883234,1,8.7558947,1,9.5045013,1,10.259097,1,9.2424202,1,9.5771341,1,9.5904198,1,.44,1,.56999999,1,1.58,1,1.66,1,1.76,1,1.54,1,.91000003,1,.92000002,1,.44999999,1,.54000002,1,.81,1,.69999999,1,.81999999,1,.75,1,.70999998,1,.66000003,1,1.09,1,1.05,1,.38,1,.37,1,.41999999,1,.41,1,.94,1,.69999999,1,3.4200001,1,6.6399999,1,.87,1,.88,1,.83999997,1,.87,1,1.3,1,1.38,1
 Louisiana,Allen Parish,22,22003,5.8998976,2.4849067,1,2.5649493,1,3.9512436,1,5.6629605,1,3.0445225,1,3.1354942,1,3.4965076,1,0,0,4.0430512,1,0,0,2.7725887,1,2.7725887,1,2.8332133,1,3.0910425,1,5.4467373,1,4.6821313,1,8.4033527,6.2989492,1,5.1647859,1,6.9966817,1,7.8826923,1,4.5747108,1,4.4773369,1,6.280396,1,0,0,6.72263,1,0,0,4.5849676,1,6.5117455,1,4.2626801,1,4.3820267,1,7.5065918,1,6.694562,1,9.7003307,10.321112,1,9.5371227,1,9.4466763,1,9.6232443,1,9.7586927,1,9.6478205,1,9.3989754,1,0,0,9.8819571,1,0,0,8.569026,1,9.927887,1,9.6728153,1,9.3629761,1,9.4783812,1,9.5356073,1,4.1199999,1,5.96,1,1.0700001,1,.82999998,1,2.52,1,1.95,1,.70999998,1,.67000002,1,.23,1,.20999999,1,.41,1,.34999999,1,1.22,1,.94,1,0,0,0,0,.81999999,1,.85000002,1,0,0,0,0,.25,1,.19,1,.92000002,1,.97000003,1,.99000001,1,.99000001,1,.56,1,.60000002,1,.67000002,1,.57999998,1,.87,1,.81999999,1
 Louisiana,Ascension Parish,22,22005,6.9421568,2.5649493,1,2.7725887,1,3.8066626,1,6.8679743,1,4.6151204,1,4.6913481,1,4.0943446,1,4.4659081,1,5.32301,1,2.3978953,1,4.2046928,1,4.2904596,1,3.1354942,1,4.4998097,1,6.6293631,1,5.8348107,1,9.9409761,4.7706847,1,5.3936276,1,7.7681103,1,9.8016205,1,6.5352411,1,8.4409599,1,6.5708828,1,6.4937539,1,9.2405787,1,5.4380794,1,7.0157123,1,8.5822315,1,5.8260002,1,5.8888779,1,8.9562216,1,8.2910452,1,10.111233,10.065309,1,9.7012491,1,9.6619253,1,10.16169,1,9.9334345,1,10.207768,1,9.7044878,1,9.8477631,1,10.42112,1,10.101929,1,8.9035435,1,10.597983,1,9.8765783,1,9.5175304,1,9.6614799,1,9.6937532,1,.19,1,.14,1,.28999999,1,.17,1,1.17,1,.75,1,1.04,1,1.11,1,.34999999,1,.25,1,4.6799998,1,4.6100001,1,.34999999,1,.23999999,1,.50999999,1,.31999999,1,2.1800001,1,2.5699999,1,.43000001,1,.31999999,1,.62,1,.43000001,1,1.5700001,1,2.1500001,1,1.02,1,.82999998,1,.55000001,1,.44999999,1,.61000001,1,.41999999,1,.93000001,1,.68000001,1
 Louisiana,Assumption Parish,22,22007,5.6524892,2.3025851,1,2.4849067,1,2.9957323,1,5.4930615,1,2.6390574,1,2.7725887,1,2.7080503,1,2.8903718,1,4.1896548,1,0,0,2.7725887,1,2.8332133,1,3.4965076,1,0,0,5.1761498,1,4.5325994,1,8.4967861,3.6375861,1,4.1588831,1,6.7968235,1,8.2695007,1,3.583519,1,5.0814042,1,5.3844953,1,5.0238805,1,7.8601851,1,0,0,4.5325994,1,7.6381984,1,5.8749309,1,0,0,7.1785455,1,6.6359468,1,9.8228741,10.027517,1,9.8448515,1,9.6563072,1,9.8549795,1,9.6408882,1,9.5986595,1,9.0717678,1,9.8311319,1,9.9992971,1,0,0,8.5833549,1,10.046115,1,9.8594313,1,0,0,9.4883509,1,9.5769949,1,.25999999,1,.25,1,.36000001,1,.33000001,1,1.88,1,1.59,1,.94999999,1,1,1,.079999998,1,.059999999,1,.69,1,.49000001,1,.44999999,1,.22,1,.5,1,.41999999,1,2.3199999,1,2.4000001,1,0,0,0,0,.22,1,.15000001,1,2.5899999,1,2.72,1,4.5300002,1,4.8600001,1,0,0,0,0,.44,1,.34,1,.75,1,.64999998,1
 Louisiana,Avoyelles Parish,22,22009,6.4457197,2.9957323,1,3.0910425,1,4.0775375,1,6.2709885,1,3.8066626,1,3.9702919,1,3.871201,1,4.0253515,1,4.7449322,1,2.0794415,1,3.5263605,1,3.2580965,1,3.583519,1,3.6375861,1,6.025866,1,5.2149358,1,8.9739847,4.8441873,1,6.1420374,1,7.5384951,1,8.5984049,1,5.1929569,1,6.0426331,1,7.1388669,1,5.8493247,1,7.2463679,1,4.2341065,1,6.212606,1,6.6267176,1,5.4293456,1,4.7273879,1,8.299037,1,7.3362856,1,9.4283504,10.025484,1,9.8086271,1,9.394743,1,9.3798304,1,10.088721,1,9.6123323,1,9.2415485,1,9.7330551,1,9.4851656,1,10.003966,1,8.5748959,1,9.3865604,1,9.5440226,1,9.2495613,1,9.3403158,1,9.309824,1,.54000002,1,.76999998,1,1.61,1,2.1400001,1,2.45,1,2.3699999,1,.81999999,1,.79000002,1,.23999999,1,.40000001,1,1.12,1,1.2,1,1.62,1,1.4,1,.69999999,1,.79000002,1,.77999997,1,.70999998,1,.34,1,.44999999,1,.73000002,1,.72000003,1,.57999998,1,.47,1,1.8,1,2.0899999,1,.44999999,1,.56,1,.83999997,1,.82999998,1,.94,1,.93000001,1
 Louisiana,Beauregard Parish,22,22011,6.2989492,2.3025851,1,2.7080503,1,3.4965076,1,6.1862087,1,3.7841897,1,3.6375861,1,3.4339871,1,3.6375861,1,4.6151204,1,1.7917595,1,3.4965076,1,3.1354942,1,3.6888795,1,3.9120231,1,5.9532433,1,5.220356,1,8.8568029,4.9272537,1,6.0378709,1,7.1785455,1,8.5475283,1,4.7791233,1,6.4937539,1,6.6795993,1,5.5683446,1,7.6123366,1,3.5263605,1,5.7235851,1,7.077498,1,5.1704841,1,5.09375,1,8.0491076,1,7.2800083,1,9.957407,10.332344,1,9.8039436,1,9.667449,1,10.018867,1,10.290314,1,10.003559,1,9.5711565,1,9.9448214,1,10.428364,1,9.9822521,1,8.6938324,1,10.649796,1,9.9682446,1,9.3974838,1,9.6229134,1,9.6441336,1,.66000003,1,.75,1,1.63,1,1.27,1,1.92,1,1.4400001,1,.88,1,.94999999,1,.18000001,1,.20999999,1,1.97,1,1.85,1,1.15,1,.81,1,.60000002,1,.49000001,1,1.27,1,1.75,1,.19,1,.15000001,1,.5,1,.33000001,1,1.03,1,1.73,1,1.5599999,1,1.64,1,.73000002,1,.62,1,.73000002,1,.56999999,1,1,1,.81,1
 Louisiana,Bienville Parish,22,22013,5.6383548,2.3025851,1,2.4849067,1,3.3322046,1,5.4424176,1,2.4849067,1,2.4849067,1,2.5649493,1,2.9444389,1,4.1431346,1,0,0,2.3978953,1,2.8332133,1,3.5553482,1,0,0,5.1239638,1,4.4886365,1,8.2540083,4.1588831,1,4.5325994,1,6.508769,1,8.0113554,1,3.7841897,1,4.1108737,1,5.869297,1,4.7874918,1,7.5175209,1,0,0,4.6151204,1,7.3218498,1,5.5834961,1,0,0,7.0690236,1,6.2025356,1,9.7194443,10.012701,1,9.7532463,1,9.6130686,1,9.7335291,1,9.8147106,1,9.6285896,1,9.3009119,1,9.8536139,1,9.841506,1,0,0,8.7591982,1,9.8302717,1,9.9438133,1,0,0,9.5366898,1,9.6756458,1,.56,1,.58999997,1,.66000003,1,.62,1,1.8,1,1.61,1,.94,1,.97000003,1,.12,1,.11,1,.33000001,1,.27000001,1,.94,1,.63999999,1,.5,1,.47,1,2.0999999,1,2.05,1,0,0,0,0,.30000001,1,.27000001,1,2.4000001,1,2.26,1,4.3200002,1,5.5900002,1,0,0,0,0,.5,1,.44999999,1,.62,1,.66000003,1
 Louisiana,Bossier Parish,22,22015,7.2765565,3.3322046,1,2.8903718,1,3.871201,1,7.2093401,1,4.9126549,1,5.0369525,1,4.6821313,1,4.7621741,1,5.6869755,1,2.7080503,1,4.9272537,1,4.2904596,1,4.2195077,1,4.9416423,1,6.9631901,1,5.9989367,1,10.062839,7.7445698,1,6.7286286,1,8.2897902,1,9.7005758,1,6.7031879,1,7.3607397,1,7.1823521,1,7.0021558,1,8.2922983,1,4.9126549,1,8.2049456,1,7.4471684,1,6.558198,1,6.5308776,1,9.4201145,1,8.4387989,1,9.7156506,10.067348,1,9.9055357,1,9.6921492,1,9.6488533,1,9.736311,1,9.8642788,1,9.7272272,1,9.8842535,1,9.9602928,1,9.7555094,1,9.0684309,1,9.855505,1,10.328984,1,9.4369183,1,9.5229588,1,9.60326,1,3.3299999,1,3.6800001,1,.98000002,1,1.0700001,1,1.75,1,1.71,1,.82999998,1,.79000002,1,.36000001,1,.31999999,1,1.41,1,1.46,1,.56999999,1,.60000002,1,.75,1,.74000001,1,.75,1,.82999998,1,.23,1,.18000001,1,1.8,1,2.1800001,1,.44999999,1,.43000001,1,1.87,1,3.5799999,1,.92000002,1,1.04,1,.86000001,1,.76999998,1,.94999999,1,.94,1
 Louisiana,Caddo Parish,22,22017,8.7326269,3.713572,1,3.8066626,1,4.4188404,1,8.7051659,1,6.6424866,1,6.2383246,1,6.3818159,1,6.4345465,1,6.9791451,1,4.2626801,1,5.768321,1,5.6629605,1,5.6167712,1,6.9304948,1,8.509161,1,7.3537221,1,11.554815,7.9193563,1,8.6055698,1,9.1945162,1,11.364693,1,8.7730751,1,8.409831,1,9.444622,1,8.6697426,1,10.002201,1,8.0752716,1,8.9233246,1,9.6178703,1,7.8446326,1,8.2321739,1,11.068948,1,10.114923,1,9.9648647,10.35035,1,10.11099,1,9.9401083,1,9.9424677,1,9.8614674,1,9.9350834,1,10.038237,1,9.9450617,1,10.198952,1,10.079036,1,8.9604673,1,10.257063,1,10.253193,1,9.412138,1,9.8363857,1,9.8810883,1,.88999999,1,1.02,1,1.4299999,1,1.51,1,.97000003,1,.94999999,1,.99000001,1,.98000002,1,.63999999,1,.5,1,.89999998,1,.77999997,1,1.23,1,1.38,1,.88999999,1,.73000002,1,.93000001,1,1.02,1,1.21,1,1,1,.82999998,1,.69999999,1,.88,1,.99000001,1,1.53,1,2.1099999,1,1.13,1,.98000002,1,1.01,1,.95999998,1,1.14,1,1.17,1
 Louisiana,Calcasieu Parish,22,22019,8.1721649,3.4965076,1,3.713572,1,4.6634393,1,8.1196966,1,6.1506028,1,5.9188938,1,5.866468,1,5.771441,1,6.3919172,1,3.5553482,1,5.4116459,1,4.8283138,1,4.6051702,1,5.9480348,1,7.9244342,1,6.8844867,1,11.092337,6.4567695,1,7.6722922,1,8.8375359,1,10.932981,1,8.4224424,1,8.7704391,1,8.8011684,1,8.0070343,1,9.8594313,1,6.9911771,1,8.588769,1,9.3368845,1,7.2063775,1,7.3045158,1,10.514747,1,9.5959425,1,9.9964771,10.300685,1,9.9457321,1,9.8749847,1,10.008343,1,10.010457,1,10.007712,1,9.8967142,1,9.8810377,1,10.36202,1,10.06879,1,8.8769636,1,10.524978,1,10.295564,1,9.541585,1,9.7594442,1,9.7850981,1,.33000001,1,.34999999,1,.89999998,1,.76999998,1,1.08,1,.94999999,1,1.02,1,1.05,1,.72000003,1,.63,1,2.0599999,1,1.86,1,1.03,1,.97000003,1,.73000002,1,.54000002,1,1.28,1,1.59,1,.64999998,1,.51999998,1,.94,1,.70999998,1,1.05,1,1.51,1,1.28,1,1.79,1,.70999998,1,.68000001,1,.92000002,1,.79000002,1,1.08,1,.97000003,1
 Louisiana,Caldwell Parish,22,22021,5.3132062,2.3978953,1,2.6390574,1,2.9957323,1,5.0689044,1,0,0,2.0794415,1,2.7080503,1,2.6390574,1,3.713572,1,0,0,1.7917595,1,2.0794415,1,3.2580965,1,2.7725887,1,4.7706847,1,4.0430512,1,7.6103578,3.7841897,1,5.0751739,1,6.1114674,1,7.2174435,1,0,0,2.9444389,1,5.9506426,1,4.3820267,1,5.8464389,1,0,0,3.3672957,1,4.9972124,1,5.187386,1,3.7376697,1,6.9246125,1,6.0402546,1,9.7006979,9.9723139,1,9.5903511,1,9.4858484,1,9.7646847,1,0,0,9.4079609,1,9.8747797,1,9.7607136,1,9.8031702,1,0,0,8.7220917,1,9.576025,1,9.9885635,1,9.2081375,1,9.7512102,1,9.7548714,1,.74000001,1,.75999999,1,2.1700001,1,1.76,1,2.3,1,1.85,1,.81,1,.87,1,0,0,0,0,.2,1,.13,1,1.9299999,1,2.3900001,1,.63,1,.56,1,.75,1,.72000003,1,0,0,0,0,.17,1,.15000001,1,.44999999,1,.33000001,1,5.5300002,1,7.6100001,1,.64999998,1,.60000002,1,.82999998,1,.94,1,1,1,1.1799999,1
 Louisiana,Cameron Parish,22,22023,5.433722,2.3978953,1,1.7917595,1,2.9957323,1,5.2574954,1,2.8332133,1,2.1972246,1,1.3862944,1,1.9459101,1,4.0073333,1,0,0,2.5649493,1,2.1972246,1,3.6109178,1,2.3025851,1,4.9272537,1,4.4426513,1,8.2725706,3.583519,1,4.4886365,1,6.5596151,1,8.0339823,1,4.8362818,1,3.9318256,1,4.4886365,1,5.2417469,1,7.2145042,1,0,0,4.0073333,1,5.32301,1,7.0057888,1,3.871201,1,7.4535618,1,7.0983758,1,10.082596,10.092909,1,9.9098673,1,9.7269888,1,10.153001,1,9.9506569,1,9.4344435,1,9.579072,1,9.584796,1,10.353671,1,0,0,8.7514744,1,10.233942,1,10.401197,1,9.6839628,1,9.9606714,1,10.065479,1,.31,1,.23999999,1,.62,1,.47999999,1,1.85,1,1.3,1,.94,1,1.03,1,.33000001,1,.25,1,.27000001,1,.13,1,.23,1,.14,1,.76999998,1,.38999999,1,1.53,1,1.73,1,0,0,0,0,.16,1,.1,1,.31999999,1,.31,1,17.57,1,24.98,1,.38,1,.38999999,1,.72000003,1,.69999999,1,1.49,1,1.63,1
 Louisiana,Catahoula Parish,22,22025,5.3423343,2.7725887,1,2.3025851,1,3.3672957,1,5.0434251,1,2.4849067,1,2.4849067,1,2.3025851,1,2.7080503,1,3.5553482,1,0,0,1.9459101,1,1.0986123,1,3.0445225,1,0,0,4.7874918,1,4.1271343,1,7.556428,4.2766662,1,4.3820267,1,6.3818159,1,7.0647593,1,3.6635616,1,3.8286414,1,4.7361984,1,5.0814042,1,5.5053315,1,0,0,3.9120231,1,3.3672957,1,5.1416636,1,0,0,6.828712,1,6.2025356,1,9.5664053,10.018289,1,9.8138361,1,9.556551,1,9.5156908,1,9.2805195,1,9.3513193,1,9.0381279,1,9.764226,1,9.6616707,1,0,0,8.6631966,1,9.8324747,1,9.7006369,1,0,0,9.473012,1,9.5485964,1,1.27,1,1.5599999,1,1.14,1,1.3200001,1,3.1800001,1,3.1400001,1,.73000002,1,.70999998,1,.20999999,1,.14,1,.5,1,.36000001,1,.61000001,1,.37,1,1.35,1,1.36,1,.56,1,.54000002,1,0,0,0,0,.30000001,1,.28,1,.090000004,1,.1,1,5.5799999,1,6.6100001,1,0,0,0,0,.79000002,1,.77999997,1,1.25,1,1.36,1
 Louisiana,Claiborne Parish,22,22027,5.8777356,2.1972246,1,2.7080503,1,3.4339871,1,5.7104268,1,2.9444389,1,3.1354942,1,2.8332133,1,3.0445225,1,4.3820267,1,0,0,3.0445225,1,2.3978953,1,3.8501475,1,0,0,5.4026775,1,4.7004805,1,8.2967958,3.9120231,1,6.1202974,1,6.7546039,1,7.8815598,1,4.1108737,1,4.94876,1,5.659482,1,4.9628448,1,7.0085053,1,0,0,5.2364421,1,6.3350544,1,5.9964519,1,0,0,7.3408356,1,6.6833611,1,9.737669,10.077567,1,9.8390026,1,9.5631075,1,9.7633057,1,9.754117,1,9.8657856,1,9.0953779,1,9.6119308,1,10.006405,1,0,0,8.8787756,1,10.039503,1,10.005051,1,0,0,9.5435219,1,9.7355423,1,.41999999,1,.46000001,1,3.0999999,1,3.1199999,1,2.2,1,1.85,1,.79000002,1,.81999999,1,.16,1,.14,1,.74000001,1,.75,1,.73000002,1,.40000001,1,.56999999,1,.41999999,1,1.21,1,1.37,1,0,0,0,0,.54000002,1,.52999997,1,.86000001,1,.98000002,1,6.25,1,8.4399996,1,0,0,0,0,.63,1,.56,1,.95999998,1,1.0700001,1
 Louisiana,Concordia Parish,22,22029,6.0707378,2.6390574,1,2.8332133,1,3.713572,1,5.891644,1,3.2580965,1,0,0,3.3672957,1,0,0,4.3820267,1,0,0,3.1780539,1,0,0,3.8501475,1,3.6888795,1,5.6419072,1,4.8520303,1,8.4296722,4.7004805,1,4.8040209,1,7.077498,1,8.0595922,1,4.6347289,1,0,0,5.3752785,1,0,0,6.8793559,1,0,0,5.5529594,1,0,0,6.0520892,1,5.0998664,1,7.6925697,1,7.0690236,1,9.6194658,10.044249,1,9.9312973,1,9.686264,1,9.5593061,1,9.4481754,1,0,0,9.2388306,1,0,0,9.6969557,1,0,0,8.7789421,1,0,0,9.4391479,1,9.3275013,1,9.4916019,1,9.5471697,1,.81,1,.97000003,1,.73000002,1,.89999998,1,2.6600001,1,2.8399999,1,.82999998,1,.79000002,1,.23,1,.17,1,0,0,0,0,.47999999,1,.34,1,0,0,0,0,.93000001,1,.87,1,0,0,0,0,.64999998,1,.64999998,1,0,0,0,0,5.79,1,4.9899998,1,1.12,1,1.26,1,.79000002,1,.75,1,1.24,1,1.28,1
 Louisiana,De Soto Parish,22,22031,5.9532433,2.1972246,1,2.6390574,1,3.4965076,1,5.7990928,1,3.2188759,1,3.5263605,1,2.8332133,1,3.4657359,1,4.4773369,1,0,0,2.7725887,1,3.0445225,1,3.4965076,1,0,0,5.4889379,1,4.7449322,1,8.5267477,4.1271343,1,4.6913481,1,6.8783264,1,8.2702694,1,4.1431346,1,5.2364421,1,5.6489744,1,5.7333412,1,7.5368972,1,0,0,5.3981628,1,7.1444073,1,6.0450053,1,0,0,7.6152983,1,6.944087,1,9.8556099,10.005006,1,9.9395781,1,9.718482,1,9.8821106,1,9.5683641,1,9.4596195,1,9.4019518,1,9.5919905,1,10.158866,1,0,0,8.7061596,1,10.221541,1,10.188666,1,0,0,9.5327864,1,9.656435,1,.41,1,.37,1,.58999997,1,.57999998,1,1.98,1,1.72,1,.92000002,1,.95999998,1,.13,1,.079999998,1,.77999997,1,.47,1,.56999999,1,.38,1,.98000002,1,.62,1,1.63,1,1.91,1,0,0,0,0,.5,1,.37,1,1.53,1,1.86,1,5.21,1,7.52,1,0,0,0,0,.66000003,1,.51999998,1,.99000001,1,.89999998,1
 Louisiana,East Baton Rouge Parish,22,22033,9.1350775,3.871201,1,5.0039463,1,4.3944492,1,9.1046467,1,7.3889461,1,6.7464123,1,6.8469429,1,6.9167151,1,7.1906762,1,4.6821313,1,6.363028,1,6.0354815,1,4.0775375,1,6.9791451,1,8.9450722,1,7.757051,1,12.161358,7.785305,1,10.099465,1,9.7238827,1,11.903663,1,10.010861,1,9.9628878,1,9.7741194,1,9.358674,1,10.48827,1,8.1738577,1,9.5808001,1,9.5582466,1,6.2285109,1,8.6896324,1,11.625495,1,10.50515,1,9.9805412,10.372522,1,10.032409,1,9.7961807,1,9.9829912,1,10.059765,1,10.075464,1,10.000524,1,9.9925966,1,10.267019,1,10.232971,1,9.01542,1,10.502599,1,10.13765,1,9.6449108,1,9.8716869,1,9.8573914,1,.41999999,1,.49000001,1,3.48,1,3.3299999,1,.89999998,1,.75,1,.92000002,1,.94,1,1.21,1,1.14,1,2.3299999,1,2.29,1,.93000001,1,.99000001,1,.97000003,1,.81,1,.81999999,1,.94999999,1,.73000002,1,.69,1,.87,1,.76999998,1,.44999999,1,.63999999,1,.17,1,.2,1,.97000003,1,1.04,1,.95999998,1,.94,1,.92000002,1,.91000003,1
 Louisiana,East Carroll Parish,22,22035,5.4764633,2.0794415,1,2.4849067,1,3.4011974,1,5.2470241,1,0,0,0,0,2.7725887,1,2.7080503,1,4.0943446,1,0,0,1.9459101,1,0,0,3.7376697,1,2.8332133,1,4.8675346,1,4.1271343,1,7.6473088,3.713572,1,4.2766662,1,6.3135481,1,7.266129,1,0,0,0,0,5.4071717,1,4.4067192,1,5.8805332,1,0,0,3.9889841,1,0,0,5.5834961,1,3.3672957,1,6.9772816,1,6.3243589,1,9.5004692,10.031397,1,9.8070869,1,9.3520136,1,9.5156164,1,0,0,0,0,9.1745062,1,9.7252579,1,9.4284315,1,0,0,8.7634277,1,0,0,9.4114838,1,9.0654306,1,9.5430918,1,9.6530371,1,.66000003,1,.86000001,1,.94,1,1.16,1,2.71,1,2.3299999,1,.81999999,1,.83999997,1,0,0,0,0,0,0,0,0,1.08,1,.81,1,.63,1,.64999998,1,.75,1,.60000002,1,0,0,0,0,.30000001,1,.33000001,1,0,0,0,0,7.9200001,1,7.48,1,.43000001,1,.41999999,1,.83999997,1,.94999999,1,1.29,1,1.66,1
 Louisiana,East Feliciana Parish,22,22037,5.4161005,2.0794415,1,2.9957323,1,2.8903718,1,5.187386,1,0,0,2.0794415,1,2.4849067,1,2.7725887,1,3.583519,1,0,0,2.3025851,1,2.3025851,1,2.9444389,1,3.0445225,1,4.9628448,1,4.0943446,1,8.3572588,3.7841897,1,7.6251073,1,6.4645882,1,7.3304052,1,0,0,5.8522024,1,5.220356,1,4.934474,1,6.5708828,1,0,0,3.6109178,1,5.5012584,1,4.7957907,1,4.0073333,1,6.6995006,1,5.7300997,1,9.8012333,9.9957018,1,9.8771439,1,9.575469,1,9.7738914,1,0,0,9.8707581,1,9.3845453,1,9.7341213,1,9.9643002,1,0,0,8.8183346,1,10.09547,1,9.9364872,1,9.3711824,1,9.5699015,1,9.6344967,1,.34999999,1,.33000001,1,13.16,1,12.88,1,1.55,1,1.24,1,.43000001,1,.41999999,1,0,0,0,0,1.71,1,1.64,1,.44,1,.30000001,1,.51999998,1,.40000001,1,.74000001,1,.75,1,0,0,0,0,.1,1,.090000004,1,.34999999,1,.40000001,1,1.77,1,2.0899999,1,.41,1,.40000001,1,.31,1,.27000001,1,.34999999,1,.33000001,1
